cep;dados_cep
59135570;"{""uf"": ""RN"", ""cep"": ""59135-570"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Praça Mauá"", ""complemento"": """"}"
59160402;"{""uf"": ""RN"", ""cep"": ""59160-402"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pium (Distrito Litoral)"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Pirambúzios"", ""complemento"": """"}"
59056190;"{""uf"": ""RN"", ""cep"": ""59056-190"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Antídio de Azevedo"", ""complemento"": """"}"
59072680;"{""uf"": ""RN"", ""cep"": ""59072-680"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Primeiro de Maio"", ""complemento"": """"}"
59090240;"{""uf"": ""RN"", ""cep"": ""59090-240"", ""gia"": """", ""ibge"": """", ""bairro"": ""Ponta Negra"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Trinta e Um de Março"", ""complemento"": """"}"
59052290;"{""uf"": ""RN"", ""cep"": ""59052-290"", ""gia"": """", ""ibge"": """", ""bairro"": ""Dix-Sept Rosado"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Santo André"", ""complemento"": """"}"
59067500;"{""uf"": ""RN"", ""cep"": ""59067-500"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua das Algarobas"", ""complemento"": """"}"
59037150;"{""uf"": ""RN"", ""cep"": ""59037-150"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua dos Paiatis - até 1679/1680"", ""complemento"": """"}"
59122241;"{""uf"": ""RN"", ""cep"": ""59122-241"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Santa Inês (Lot Santa Inês)"", ""complemento"": """"}"
59037510;"{""uf"": ""RN"", ""cep"": ""59037-510"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Professor Luiz Soares"", ""complemento"": """"}"
59760000;"{""uf"": ""RN"", ""cep"": ""59760-000"", ""gia"": """", ""ibge"": """", ""bairro"": """", ""unidade"": """", ""localidade"": ""Almino Afonso"", ""logradouro"": """", ""complemento"": """"}"
59127010;"{""uf"": ""RN"", ""cep"": ""59127-010"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Serra do Araguaia"", ""complemento"": """"}"
59032140;"{""uf"": ""RN"", ""cep"": ""59032-140"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Mirabeau Pereira"", ""complemento"": """"}"
59056380;"{""uf"": ""RN"", ""cep"": ""59056-380"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Descoberta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Doutor Vicente Farache"", ""complemento"": """"}"
59106100;"{""uf"": ""RN"", ""cep"": ""59106-100"", ""gia"": """", ""ibge"": """", ""bairro"": ""Igapó"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Vulpiano Cavalcante"", ""complemento"": """"}"
59062530;"{""uf"": ""RN"", ""cep"": ""59062-530"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Tereza Campos"", ""complemento"": """"}"
59108710;"{""uf"": ""RN"", ""cep"": ""59108-710"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Siqueira Campos"", ""complemento"": """"}"
59104270;"{""uf"": ""RN"", ""cep"": ""59104-270"", ""gia"": """", ""ibge"": """", ""bairro"": ""Igapó"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Pedro"", ""complemento"": """"}"
59073166;"{""uf"": ""RN"", ""cep"": ""59073-166"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Carlos Filgueira"", ""complemento"": """"}"
59056330;"{""uf"": ""RN"", ""cep"": ""59056-330"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ministro Raimundo de Brito"", ""complemento"": """"}"
59035660;"{""uf"": ""RN"", ""cep"": ""59035-660"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Luiz Souto"", ""complemento"": """"}"
59010250;"{""uf"": ""RN"", ""cep"": ""59010-250"", ""gia"": """", ""ibge"": """", ""bairro"": ""Rocas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ferreira Itajubá"", ""complemento"": """"}"
59022600;"{""uf"": ""RN"", ""cep"": ""59022-600"", ""gia"": """", ""ibge"": """", ""bairro"": ""Barro Vermelho"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Almirante Nelson Fernandes"", ""complemento"": """"}"
59110330;"{""uf"": ""RN"", ""cep"": ""59110-330"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Rio Fortuna"", ""complemento"": """"}"
59124710;"{""uf"": ""RN"", ""cep"": ""59124-710"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Praça Bandeirante"", ""complemento"": """"}"
59078220;"{""uf"": ""RN"", ""cep"": ""59078-220"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida das Tulipas"", ""complemento"": """"}"
59141475;"{""uf"": ""RN"", ""cep"": ""59141-475"", ""gia"": """", ""ibge"": """", ""bairro"": ""Rosa dos Ventos"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Arnaldo Correia Dantas"", ""complemento"": """"}"
59060150;"{""uf"": ""RN"", ""cep"": ""59060-150"", ""gia"": """", ""ibge"": """", ""bairro"": ""Bom Pastor"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Sampaio Correia - de 3953/3954 a 3981/3982"", ""complemento"": """"}"
59014170;"{""uf"": ""RN"", ""cep"": ""59014-170"", ""gia"": """", ""ibge"": """", ""bairro"": ""Areia Preta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Major Afonso Magalhães"", ""complemento"": """"}"
59062030;"{""uf"": ""RN"", ""cep"": ""59062-030"", ""gia"": """", ""ibge"": """", ""bairro"": ""Bom Pastor"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ferreiro Velho"", ""complemento"": """"}"
59114288;"{""uf"": ""RN"", ""cep"": ""59114-288"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Cárceres"", ""complemento"": """"}"
59131010;"{""uf"": ""RN"", ""cep"": ""59131-010"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Escritor Eugênio Gomes"", ""complemento"": """"}"
59050200;"{""uf"": ""RN"", ""cep"": ""59050-200"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua dos Paiatis - de 2001/2002 ao fim"", ""complemento"": """"}"
59080250;"{""uf"": ""RN"", ""cep"": ""59080-250"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida dos Pinheirais"", ""complemento"": """"}"
59069440;"{""uf"": ""RN"", ""cep"": ""59069-440"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Taiuva"", ""complemento"": """"}"
59040011;"{""uf"": ""RN"", ""cep"": ""59040-011"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Doutor Mário Negócio"", ""complemento"": """"}"
59025430;"{""uf"": ""RN"", ""cep"": ""59025-430"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Alta"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua João da Mata"", ""complemento"": """"}"
59086647;"{""uf"": ""RN"", ""cep"": ""59086-647"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Jurandyr Sitáro da Costa"", ""complemento"": """"}"
59122470;"{""uf"": ""RN"", ""cep"": ""59122-470"", ""gia"": """", ""ibge"": """", ""bairro"": ""Redinha"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Rio Pataxós"", ""complemento"": """"}"
59073141;"{""uf"": ""RN"", ""cep"": ""59073-141"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Alameda Santa Quitéria"", ""complemento"": """"}"
59114185;"{""uf"": ""RN"", ""cep"": ""59114-185"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Senador Carlos Alberto"", ""complemento"": """"}"
59073601;"{""uf"": ""RN"", ""cep"": ""59073-601"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Cordeiros"", ""complemento"": """"}"
59067390;"{""uf"": ""RN"", ""cep"": ""59067-390"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua das Andorinhas"", ""complemento"": """"}"
59125104;"{""uf"": ""RN"", ""cep"": ""59125-104"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""1ª Travessa Pompéia"", ""complemento"": """"}"
59120110;"{""uf"": ""RN"", ""cep"": ""59120-110"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Jequié"", ""complemento"": """"}"
59155370;"{""uf"": ""RN"", ""cep"": ""59155-370"", ""gia"": """", ""ibge"": """", ""bairro"": ""Jardim Planalto"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Estrada para Cajupiranga"", ""complemento"": """"}"
59072180;"{""uf"": ""RN"", ""cep"": ""59072-180"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Bernardo"", ""complemento"": """"}"
59012140;"{""uf"": ""RN"", ""cep"": ""59012-140"", ""gia"": """", ""ibge"": """", ""bairro"": ""Rocas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ferro Cardoso"", ""complemento"": """"}"
59030650;"{""uf"": ""RN"", ""cep"": ""59030-650"", ""gia"": """", ""ibge"": """", ""bairro"": ""Barro Vermelho"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua João Dias de Oliveira"", ""complemento"": """"}"
59067260;"{""uf"": ""RN"", ""cep"": ""59067-260"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua dos Sabiás"", ""complemento"": """"}"
59074305;"{""uf"": ""RN"", ""cep"": ""59074-305"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Indomar"", ""complemento"": """"}"
59129775;"{""uf"": ""RN"", ""cep"": ""59129-775"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa da Esperança (Lot J Sarney)"", ""complemento"": """"}"
59151650;"{""uf"": ""RN"", ""cep"": ""59151-650"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nova Parnamirim"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Rua Cerro-Corá"", ""complemento"": """"}"
59050135;"{""uf"": ""RN"", ""cep"": ""59050-135"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Santa Helena"", ""complemento"": """"}"
59074300;"{""uf"": ""RN"", ""cep"": ""59074-300"", ""gia"": """", ""ibge"": """", ""bairro"": ""Felipe Camarão"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Indomar"", ""complemento"": """"}"
59070702;"{""uf"": ""RN"", ""cep"": ""59070-702"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade da Esperança"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Interventor Mário Câmara"", ""complemento"": """"}"
59078300;"{""uf"": ""RN"", ""cep"": ""59078-300"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Governador José Varela"", ""complemento"": """"}"
59040580;"{""uf"": ""RN"", ""cep"": ""59040-580"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Rio Potengi"", ""complemento"": """"}"
59153155;"{""uf"": ""RN"", ""cep"": ""59153-155"", ""gia"": """", ""ibge"": """", ""bairro"": ""Parque do Jiqui"", ""unidade"": """", ""localidade"": ""Parnamirim"", ""logradouro"": ""Alameda dos Bosques"", ""complemento"": """"}"
59078460;"{""uf"": ""RN"", ""cep"": ""59078-460"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Professor Adolfo Ramires"", ""complemento"": """"}"
59110200;"{""uf"": ""RN"", ""cep"": ""59110-200"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Doutor João Medeiros Filho - de 2143 a 3001 - lado ímpar"", ""complemento"": """"}"
59114136;"{""uf"": ""RN"", ""cep"": ""59114-136"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Sebastião Rosa"", ""complemento"": """"}"
59067510;"{""uf"": ""RN"", ""cep"": ""59067-510"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua das Nogueiras"", ""complemento"": """"}"
59042600;"{""uf"": ""RN"", ""cep"": ""59042-600"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nordeste"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Acauá"", ""complemento"": """"}"
59012150;"{""uf"": ""RN"", ""cep"": ""59012-150"", ""gia"": """", ""ibge"": """", ""bairro"": ""Rocas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Jacinto Dantas"", ""complemento"": """"}"
59135530;"{""uf"": ""RN"", ""cep"": ""59135-530"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Piracicaba"", ""complemento"": """"}"
59037800;"{""uf"": ""RN"", ""cep"": ""59037-800"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua dos Pajeús - de 1355/1356 a 1953/1954"", ""complemento"": """"}"
59072510;"{""uf"": ""RN"", ""cep"": ""59072-510"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Pinheiros"", ""complemento"": """"}"
59040090;"{""uf"": ""RN"", ""cep"": ""59040-090"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Agostinho Leitão"", ""complemento"": """"}"
59068100;"{""uf"": ""RN"", ""cep"": ""59068-100"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pitimbu"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Serra Camapuã"", ""complemento"": """"}"
59127480;"{""uf"": ""RN"", ""cep"": ""59127-480"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Serra dos Caiapós"", ""complemento"": """"}"
59114140;"{""uf"": ""RN"", ""cep"": ""59114-140"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Wallace Martins Gomes"", ""complemento"": """"}"
59132460;"{""uf"": ""RN"", ""cep"": ""59132-460"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua do Bagre (Cj Prq das Dunas)"", ""complemento"": """"}"
59062785;"{""uf"": ""RN"", ""cep"": ""59062-785"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora de Nazaré"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Edson Silva"", ""complemento"": """"}"
59060300;"{""uf"": ""RN"", ""cep"": ""59060-300"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora de Nazaré"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Jerônimo Câmara - de 1467/1468 ao fim"", ""complemento"": """"}"
59063380;"{""uf"": ""RN"", ""cep"": ""59063-380"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Sérgio Severo"", ""complemento"": """"}"
59050040;"{""uf"": ""RN"", ""cep"": ""59050-040"", ""gia"": """", ""ibge"": """", ""bairro"": ""Quintas"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua José Carlos de Freitas"", ""complemento"": """"}"
59122400;"{""uf"": ""RN"", ""cep"": ""59122-400"", ""gia"": """", ""ibge"": """", ""bairro"": ""Redinha"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Governador Antônio de Melo e Souza - até 915 - lado ímpar"", ""complemento"": """"}"
59072400;"{""uf"": ""RN"", ""cep"": ""59072-400"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Pastor José Felinto"", ""complemento"": """"}"
59015120;"{""uf"": ""RN"", ""cep"": ""59015-120"", ""gia"": """", ""ibge"": """", ""bairro"": ""Tirol"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua General Oliveira Galvão"", ""complemento"": """"}"
59014220;"{""uf"": ""RN"", ""cep"": ""59014-220"", ""gia"": """", ""ibge"": """", ""bairro"": ""Mãe Luiza"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Camaragibe"", ""complemento"": """"}"
59112330;"{""uf"": ""RN"", ""cep"": ""59112-330"", ""gia"": """", ""ibge"": """", ""bairro"": ""Potengi"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Angelina"", ""complemento"": """"}"
59078390;"{""uf"": ""RN"", ""cep"": ""59078-390"", ""gia"": """", ""ibge"": """", ""bairro"": ""Capim Macio"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Coronel Luciano Saldanha"", ""complemento"": """"}"
59073090;"{""uf"": ""RN"", ""cep"": ""59073-090"", ""gia"": """", ""ibge"": """", ""bairro"": ""Planalto"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Abreulândia"", ""complemento"": """"}"
59114061;"{""uf"": ""RN"", ""cep"": ""59114-061"", ""gia"": """", ""ibge"": """", ""bairro"": ""Nossa Senhora da Apresentação"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Ana Beatriz"", ""complemento"": """"}"
59123297;"{""uf"": ""RN"", ""cep"": ""59123-297"", ""gia"": """", ""ibge"": """", ""bairro"": ""Pajuçara"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua São Marcos (Lot N República)"", ""complemento"": """"}"
99150000;"{""uf"": ""RS"", ""cep"": ""99150-000"", ""gia"": """", ""ibge"": """", ""bairro"": """", ""unidade"": """", ""localidade"": ""Marau"", ""logradouro"": """", ""complemento"": """"}"
59072580;"{""uf"": ""RN"", ""cep"": ""59072-580"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Ivo Furtado"", ""complemento"": """"}"
59138500;"{""uf"": ""RN"", ""cep"": ""59138-500"", ""gia"": """", ""ibge"": """", ""bairro"": ""Lagoa Azul"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Mestre Vitalino"", ""complemento"": """"}"
59060235;"{""uf"": ""RN"", ""cep"": ""59060-235"", ""gia"": """", ""ibge"": """", ""bairro"": ""Bom Pastor"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Capitão-mor Gouveia - de 427 a 1021 - lado ímpar"", ""complemento"": """"}"
59031175;"{""uf"": ""RN"", ""cep"": ""59031-175"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Travessa Presidente Gonçalves"", ""complemento"": """"}"
59072822;"{""uf"": ""RN"", ""cep"": ""59072-822"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade Nova"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Itaú"", ""complemento"": """"}"
59086005;"{""uf"": ""RN"", ""cep"": ""59086-005"", ""gia"": """", ""ibge"": """", ""bairro"": ""Neópolis"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Lúcia Viveiros"", ""complemento"": """"}"
59200000;"{""uf"": ""RN"", ""cep"": ""59200-000"", ""gia"": """", ""ibge"": """", ""bairro"": """", ""unidade"": """", ""localidade"": ""Santa Cruz"", ""logradouro"": """", ""complemento"": """"}"
59040040;"{""uf"": ""RN"", ""cep"": ""59040-040"", ""gia"": """", ""ibge"": """", ""bairro"": ""Alecrim"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Avenida Governador Rafael Fernandes - de 141/142 ao fim"", ""complemento"": """"}"
59071160;"{""uf"": ""RN"", ""cep"": ""59071-160"", ""gia"": """", ""ibge"": """", ""bairro"": ""Cidade da Esperança"", ""unidade"": """", ""localidade"": ""Natal"", ""logradouro"": ""Rua Lajes"", ""complemento"": """"}"
